WRD_ID,Common_Name,CONSTITUENT STANDARDIZED,SAMP_DATE,SAMP_TIME,STORET,METHOD,FLAG,VALUE,TXT_VALUE,DL,MDL,UNITS,LAB_ID,SAMP_ID,REPORT_ID,PROCESSED_DATE
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/19/2020,9:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,899016,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/20/2020,9:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,899186,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/21/2020,9:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,899629,1/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/22/2020,9:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,899832,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/23/2020,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,900047,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/24/2020,9:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,900078,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/25/2020,12:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,900239,11/3/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/26/2020,9:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,900241,11/3/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/27/2020,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,900500,11/3/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/28/2020,9:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,900759,11/3/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/29/2020,9:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,900973,11/17/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/30/2020,10:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,901108,11/17/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,10/31/2020,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,901141,11/17/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/1/2020,12:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,901249,11/6/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/2/2020,11:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,901251,11/6/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/3/2020,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,901455,11/12/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/4/2020,9:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,901911,11/10/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/5/2020,13:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,902271,11/12/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/6/2020,8:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,902458,11/13/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/7/2020,13:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,902494,11/12/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/8/2020,12:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,902699,11/16/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/9/2020,9:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,902669,11/16/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/10/2020,9:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,902907,11/13/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/11/2020,10:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,903196,11/16/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/12/2020,10:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,903385,11/16/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/13/2020,9:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,903642,11/16/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/14/2020,9:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,903686,11/18/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/15/2020,12:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,903849,11/23/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/16/2020,6:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,903817,11/23/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/17/2020,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,904136,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/18/2020,7:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,904456,11/23/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/19/2020,9:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,904769,11/25/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/20/2020,9:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,904980,11/25/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/21/2020,7:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905046,11/25/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/22/2020,12:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905127,11/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/23/2020,9:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905126,11/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/24/2020,9:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905473,12/1/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/25/2020,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905732,12/1/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/26/2020,14:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905756,12/1/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/27/2020,9:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905757,12/2/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/28/2020,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905793,12/2/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/29/2020,12:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905946,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,11/30/2020,10:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,905945,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/1/2020,9:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,906122,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/2/2020,10:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,906466,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/3/2020,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,906783,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/4/2020,10:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,906848,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/5/2020,11:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,906982,12/8/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/6/2020,12:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,907101,12/14/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/7/2020,8:40:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,907048,12/22/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/7/2020,9:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,907450,12/14/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/7/2020,10:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,907102,12/14/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/9/2020,8:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,907757,12/14/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/9/2020,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,907629,12/28/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/10/2020,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,907966,12/28/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/10/2020,16:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,908221,12/14/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/11/2020,10:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,908217,12/14/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/12/2020,9:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,908248,12/16/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/13/2020,14:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,908420,12/22/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/14/2020,7:38:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,908419,12/22/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/14/2020,9:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,908337,12/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/16/2020,8:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,908932,12/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/16/2020,8:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,909008,12/22/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/17/2020,8:12:00,J-009,SM  9221B,,1,1,0,0,PositiveTub,9590,2.02E+11,909243,12/28/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/17/2020,9:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,909170,1/6/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/18/2020,16:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,909499,12/29/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/19/2020,10:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,909498,12/29/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/21/2020,9:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,909673,1/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/21/2020,14:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,909612,1/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/22/2020,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,909856,12/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/23/2020,9:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910222,12/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/24/2020,16:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910257,12/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/25/2020,8:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910258,12/30/2020
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/26/2020,11:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910278,1/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/27/2020,13:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910345,1/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/28/2020,9:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910346,1/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/29/2020,9:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910587,1/6/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/30/2020,9:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910845,1/6/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,12/31/2020,10:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910944,1/6/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/1/2021,12:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910976,1/6/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/2/2021,8:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,910975,1/6/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/3/2021,12:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,911043,1/8/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/4/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,911041,1/8/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/5/2021,9:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,911187,1/25/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/6/2021,9:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,911661,1/14/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/7/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,911906,1/14/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/8/2021,9:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,912131,1/14/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/9/2021,11:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,912176,1/14/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/10/2021,12:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,912364,1/20/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/11/2021,9:40:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,912363,1/20/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/12/2021,11:42:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,912724,1/19/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/13/2021,8:40:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,913113,1/19/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/14/2021,10:05:00,J-009,SM  9221B,,1,1,0,0,PositiveTub,9590,2.02E+11,913375,1/20/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/15/2021,10:19:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,913557,1/27/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/16/2021,8:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,913574,1/27/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/17/2021,13:10:00,J-009,SM  9221B,,2,2,0,0,PositiveTub,9590,2.02E+11,913714,1/27/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/18/2021,9:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,913701,1/27/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/19/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,913973,1/27/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/20/2021,15:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,914567,1/29/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/21/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,914568,1/29/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/22/2021,9:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,914776,1/29/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/23/2021,10:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,914814,1/29/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/24/2021,13:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,914948,2/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/25/2021,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,914946,2/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/26/2021,8:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,915220,2/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/27/2021,10:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,915550,2/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/28/2021,8:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,915734,2/3/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/29/2021,10:15:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,915924,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/30/2021,11:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,915962,2/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,1/31/2021,12:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,916041,2/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/1/2021,9:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,916038,2/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/2/2021,9:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,916564,2/8/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/3/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,916877,2/10/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/4/2021,9:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,917097,2/10/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/5/2021,7:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,917357,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/6/2021,12:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,917389,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/7/2021,12:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,917524,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/8/2021,9:40:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,917525,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/9/2021,16:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,918194,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/10/2021,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,918195,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/11/2021,9:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,918534,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/12/2021,10:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,918679,2/18/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/13/2021,12:00:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,918733,2/17/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/14/2021,12:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,918867,2/19/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/15/2021,10:10:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,918868,2/19/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/18/2021,14:34:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,919811,2/25/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/19/2021,8:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,919809,2/25/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/20/2021,11:20:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,919838,2/25/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/21/2021,12:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,919925,4/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/22/2021,9:50:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,919922,4/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/23/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,920293,4/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/24/2021,9:30:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,920618,4/1/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/25/2021,9:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,920809,3/3/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/26/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,921048,3/2/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/27/2021,12:55:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,921071,3/4/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,2/28/2021,12:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,921254,3/9/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,3/1/2021,9:35:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,921253,3/9/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,3/2/2021,9:25:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,921599,3/9/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,3/3/2021,20:05:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,922218,3/10/2021
570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Presumptive,3/4/2021,8:45:00,J-009,SM  9221B,<,1,ND,0,0,PositiveTub,9590,2.02E+11,922245,3/10/2021
