,SAMP_DATE_SAMP_TIME,WRD_ID,Common_Name,CONSTITUENT STANDARDIZED,STORET,METHOD,FLAG,VALUE,TXT_VALUE,DL,MDL,UNITS,LAB_ID,SAMP_ID,REPORT_ID,PROCESSED_DATE,legal limit
4658,2020-05-05 09:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005051014,869350,2020-05-10,1.1156115190030884
4659,2020-05-06 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005060954,869717,2020-05-11,1.1156115190030884
4660,2020-05-06 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005060954,869717,2020-05-11,1.1156115190030884
4661,2020-05-07 09:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005070792,870037,2020-05-11,1.1156115190030884
4662,2020-05-07 09:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005070792,870037,2020-05-11,1.1156115190030884
4663,2020-05-08 09:07:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005080387,870219,2020-05-14,1.1156115190030884
4664,2020-05-08 09:07:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005080387,870219,2020-05-14,1.1156115190030884
4665,2020-05-09 09:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005110040,870263,2020-05-15,1.1156115190030884
4666,2020-05-09 09:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005110040,870263,2020-05-15,1.1156115190030884
4667,2020-05-10 12:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005110292,870359,2020-05-18,1.1156115190030884
4668,2020-05-10 12:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005110292,870359,2020-05-18,1.1156115190030884
4669,2020-05-11 09:35:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005110294,870361,2020-05-18,1.1156115190030884
4670,2020-05-11 09:35:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005110294,870361,2020-05-18,1.1156115190030884
4671,2020-05-12 09:28:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005120686,870699,2020-05-18,1.1156115190030884
4672,2020-05-12 09:28:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005120686,870699,2020-05-18,1.1156115190030884
4673,2020-05-13 09:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005130782,871065,2020-05-19,1.1156115190030884
4674,2020-05-13 09:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005130782,871065,2020-05-19,1.1156115190030884
4675,2020-05-14 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005140689,871376,2020-05-19,1.1156115190030884
4676,2020-05-14 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005140689,871376,2020-05-19,1.1156115190030884
4677,2020-05-15 09:20:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005150391,871526,2020-05-19,1.1156115190030884
4678,2020-05-15 09:20:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005150391,871526,2020-05-19,1.1156115190030884
4679,2020-05-16 08:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005160056,871555,2020-05-19,1.1156115190030884
4680,2020-05-16 08:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005160056,871555,2020-05-19,1.1156115190030884
4681,2020-05-17 12:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005180197,871656,2020-05-22,1.1156115190030884
4682,2020-05-17 12:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005180197,871656,2020-05-22,1.1156115190030884
4683,2020-05-18 09:26:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005180196,871655,2020-05-22,1.1156115190030884
4684,2020-05-18 09:26:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005180196,871655,2020-05-22,1.1156115190030884
4685,2020-05-19 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005191045,872028,2020-05-27,1.1156115190030884
4686,2020-05-19 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005191045,872028,2020-05-27,1.1156115190030884
4687,2020-05-20 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005200564,872246,2020-05-27,1.1156115190030884
4688,2020-05-20 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005200564,872246,2020-05-27,1.1156115190030884
4689,2020-05-21 09:30:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005210731,872649,2020-05-27,1.1156115190030884
4690,2020-05-21 09:30:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005210731,872649,2020-05-27,1.1156115190030884
4691,2020-05-22 08:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005220419,872807,2020-05-27,1.1156115190030884
4692,2020-05-22 08:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005220419,872807,2020-05-27,1.1156115190030884
4693,2020-05-23 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005230021,872832,2020-05-29,1.1156115190030884
4694,2020-05-23 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005230021,872832,2020-05-29,1.1156115190030884
4695,2020-05-24 14:49:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005260052,872859,2020-05-29,1.1156115190030884
4696,2020-05-24 14:49:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005260052,872859,2020-05-29,1.1156115190030884
4697,2020-05-25 09:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005260051,872858,2020-05-29,1.1156115190030884
4698,2020-05-25 09:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005260051,872858,2020-05-29,1.1156115190030884
4699,2020-05-26 09:53:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005260705,872971,2020-06-03,1.1156115190030884
4700,2020-05-26 09:53:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005260705,872971,2020-06-03,1.1156115190030884
4701,2020-05-27 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005270488,873251,2020-06-03,1.1156115190030884
4702,2020-05-27 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005270488,873251,2020-06-03,1.1156115190030884
4703,2020-05-28 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005280574,873521,2020-06-03,1.1156115190030884
4704,2020-05-28 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005280574,873521,2020-06-03,1.1156115190030884
4705,2020-05-29 08:45:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005290152,873613,2020-06-03,1.1156115190030884
4706,2020-05-29 08:45:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005290152,873613,2020-06-03,1.1156115190030884
4707,2020-05-30 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202005300026,873766,2020-06-09,1.1156115190030884
4708,2020-05-30 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202005300026,873766,2020-06-09,1.1156115190030884
4709,2020-05-31 13:13:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006010382,873887,2020-06-05,1.1156115190030884
4710,2020-05-31 13:13:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006010382,873887,2020-06-05,1.1156115190030884
4711,2020-06-01 09:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006010383,873888,2020-06-05,1.1156115190030884
4712,2020-06-01 09:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006010383,873888,2020-06-05,1.1156115190030884
4713,2020-06-02 10:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006020616,874131,2020-06-09,1.1156115190030884
4714,2020-06-02 10:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006020616,874131,2020-06-09,1.1156115190030884
4715,2020-06-03 09:30:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006030955,874522,2020-06-09,1.1156115190030884
4716,2020-06-03 09:30:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006030955,874522,2020-06-09,1.1156115190030884
4717,2020-06-04 08:45:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006040254,874655,2020-06-09,1.1156115190030884
4718,2020-06-04 08:45:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006040254,874655,2020-06-09,1.1156115190030884
4719,2020-06-05 08:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006050425,874993,2020-06-09,1.1156115190030884
4720,2020-06-05 08:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006050425,874993,2020-06-09,1.1156115190030884
4721,2020-06-06 09:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006080032,875023,2020-06-12,1.1156115190030884
4722,2020-06-06 09:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006080032,875023,2020-06-12,1.1156115190030884
4723,2020-06-07 12:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006080445,875124,2020-06-12,1.1156115190030884
4724,2020-06-07 12:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006080445,875124,2020-06-12,1.1156115190030884
4725,2020-06-08 07:35:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006080599,875160,2020-06-12,1.1156115190030884
4726,2020-06-08 07:35:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006080599,875160,2020-06-12,1.1156115190030884
4727,2020-06-09 09:43:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006091002,875482,2020-06-15,1.1156115190030884
4728,2020-06-09 09:43:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006091002,875482,2020-06-15,1.1156115190030884
4729,2020-06-10 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006100936,875856,2020-06-15,1.1156115190030884
4730,2020-06-10 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006100936,875856,2020-06-15,1.1156115190030884
4731,2020-06-11 08:39:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,,7.0,7.0,1.8,0.0,MPN/100 mL,9590,202006110577,876093,2020-06-15,1.1156115190030884
4732,2020-06-11 08:39:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,,7.0,7.0,1.8,1.1,MPN/100 mL,9590,202006110577,876093,2020-06-15,1.1156115190030884
4733,2020-06-12 08:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006120408,876320,2020-06-15,1.1156115190030884
4734,2020-06-12 08:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006120408,876320,2020-06-15,1.1156115190030884
4735,2020-06-13 08:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006130058,876339,2020-06-18,1.1156115190030884
4736,2020-06-13 08:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006130058,876339,2020-06-18,1.1156115190030884
4737,2020-06-14 12:24:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006150434,876473,2020-08-24,1.1156115190030884
4738,2020-06-14 12:24:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006150434,876473,2020-08-24,1.1156115190030884
4739,2020-06-15 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006150433,876472,2020-08-24,1.1156115190030884
4740,2020-06-15 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006150433,876472,2020-08-24,1.1156115190030884
4741,2020-06-16 10:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006160672,876740,2020-08-24,1.1156115190030884
4742,2020-06-16 10:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006160672,876740,2020-08-24,1.1156115190030884
4743,2020-06-17 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006170869,877004,2020-06-22,1.1156115190030884
4744,2020-06-17 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006170869,877004,2020-06-22,1.1156115190030884
4745,2020-06-18 09:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006180349,877253,2020-06-22,1.1156115190030884
4746,2020-06-18 09:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006180349,877253,2020-06-22,1.1156115190030884
4747,2020-06-19 09:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006190652,877582,2020-06-25,1.1156115190030884
4748,2020-06-19 09:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006190652,877582,2020-06-25,1.1156115190030884
4749,2020-06-20 09:56:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006200053,877599,2020-06-25,1.1156115190030884
4750,2020-06-20 09:56:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006200053,877599,2020-06-25,1.1156115190030884
4751,2020-06-22 10:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006220403,877704,2020-07-02,1.1156115190030884
4752,2020-06-22 10:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006220403,877704,2020-07-02,1.1156115190030884
4753,2020-06-22 13:20:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,0.0,MPN/100 mL,9590,202006220396,877701,2020-07-02,1.1156115190030884
4754,2020-06-22 13:20:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM 9221B,<,1.8,ND,1.8,1.1,MPN/100 mL,9590,202006220396,877701,2020-07-02,1.1156115190030884
4755,2020-06-23 09:40:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006230856,877950,2020-06-28,1.1156115190030884
4756,2020-06-24 08:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006240655,878249,2020-07-02,1.1156115190030884
4757,2020-06-25 09:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006250537,878479,2020-07-02,1.1156115190030884
4758,2020-06-26 09:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006260623,878661,2020-07-02,1.1156115190030884
4759,2020-06-27 09:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006270058,878690,2020-07-02,1.1156115190030884
4760,2020-06-28 13:25:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006290230,878773,2020-07-08,1.1156115190030884
4761,2020-06-29 09:25:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006290229,878772,2020-07-08,1.1156115190030884
4762,2020-06-30 09:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202006300529,878997,2020-07-08,1.1156115190030884
4763,2020-07-01 09:30:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007010646,879270,2020-07-10,1.1156115190030884
4764,2020-07-02 09:50:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007020706,879514,2020-07-08,1.1156115190030884
4765,2020-07-03 08:49:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007040013,879546,2020-07-08,1.1156115190030884
4766,2020-07-04 09:00:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007040055,879565,2020-08-07,1.1156115190030884
4767,2020-07-05 13:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007060668,879766,2020-07-09,1.1156115190030884
4768,2020-07-06 12:35:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007060817,879788,2020-07-09,1.1156115190030884
4769,2020-07-07 10:15:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007070876,880064,2020-07-14,1.1156115190030884
4770,2020-07-08 11:49:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007081042,880489,2020-07-14,1.1156115190030884
4771,2020-07-09 11:55:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007090793,880806,2020-07-14,1.1156115190030884
4772,2020-07-10 09:05:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007100408,880984,2020-07-14,1.1156115190030884
4773,2020-07-11 09:10:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007110027,881010,2020-07-14,1.1156115190030884
4774,2020-07-12 12:17:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007130464,881146,2020-07-20,1.1156115190030884
4775,2020-07-13 09:20:00,570088,GRIP-AWTF Finished Water to Spreading Ground,48 Hour Total Coliform,31506,SM  9221B,<,1.0,ND,0.0,0.0,PositiveTub,9590,202007130462,881144,2020-07-20,1.1156115190030884
